customer_id,customer_name,email,signup_date,last_purchase_date,purchase_amount,product_category,country
316,William Navarro,william.navarro@example.com,2025-02-22,2024-11-05,456.98,Home,United Kingdom
389,Joe Haynes,joe.haynes@example.com,2024/09/24,2024-07-12,121.56,Home,usa
038,ROBERTA CHEN,roberta.chen@example.com,08-29-2024,04-29-2025,14.87,Home,uk
017,Adrienne Brown,adrienne.brown@example.com,04-05-2025,01-03-2025,82.49,Fashion,
483, Gregory Gordon ,gregory.gordon@example.com,2025-01-07,,337.25,fashion,UK
241,Joshua Estrada,joshua.estrada@example.com,13/03/2025,2024/07/12,163.59,Electronics,United States
447,Jason Cortez,jason.cortez@example.com,02-11-2025,11-15-2024,62.85,Home,uk
387,ISABEL JONES,isabel.jones@example.com,2025/04/05,04-28-2025,157.08,Electronics,USA
, brian boone ,brian.boone@example.com,06-09-2025,27/01/2025,102.55,Electronics,usa
493,dr. david bruce,dr..david.bruce@example.com,2023-13-40,2024/08/21,84.85,Fashion,United States
421,david brown,david.brown@example.com,2023-13-40,2025-02-11,203.94,Fashion,uk
039,Emily Walker,emily.walker@example.com,2025/05/13,2025-04-01,201.87,Fashion,United States
127,Michelle Evans,michelle.evans@example.com,22/11/2024,,149.62,Fashion,FRA
181,John Wilson,john.wilson@example.com,09-08-2024,,415.36,Fashion,USA
237,Ronald Cole,ronald.cole@example.com,2025-03-20,02-11-2025,432.49,Home,United States
052,KEVIN HUNTER,kevin.hunter@example.com,2025-06-24,09-11-2024,104.48,Electronics,UK
460,Adam Pace,adam.pace@example.com,03-28-2025,2023-13-40,471.31,electronics,uk
487,Christopher Scott,christopher.scott@example.com,26/03/2025,2024/08/29,457.93,Electronics,UK
171,Matthew Martinez,,27/11/2024,,48.64,Fashion,
368,Nicole Finley,,02-06-2025,2024/11/24,76.43,Electronics,usa
318,Kari Guzman,kari.guzman@example.com,2025/04/06,2023-13-40,173.75,Fashion,france
255,Angela Cummings,angela.cummings@example.com,2024/10/27,03-06-2025,364.29,Electronics,United Kingdom
070, Jonathan Miller ,jonathan.miller@example.com,07-04-2024,08-13-2024,227.81,Electronics,United States
294,Eric Montoya,eric.montoya@example.com,2025-01-21,,468.81,Fashion,United States
226,ROBERT BROWN,robert.brown@example.com,12-27-2024,2025/04/05,387.74,Fashion,United States
371,JESSICA HAMMOND,jessica.hammond@example.com,2025/03/18,2023-13-40,99.98,Home,UK
427,Courtney Anderson,courtney.anderson@example.com,2024/08/29,11/02/2025,208.7,Home,United Kingdom
341,Rebecca Stanton,,2025-06-01,12-06-2024,90.48,Fashion,usa
088,Karen Baldwin,,2024/12/28,09-22-2024,136.25,Home,United Kingdom
011,Nicole Rogers,nicole.rogers@example.com,11/06/2025,,207.57,Electronic,France
071,Dustin Harris,,2024-07-26,2024-09-04,408.29,Electronics,United States
172,dorothy holland,dorothy.holland@example.com,05/12/2024,09-05-2024,114.17,Electronics,
132,Cassandra Cook,cassandra.cook@example.com,2024/07/12,2024-10-07,54.97,Home,france
362,Daniel Reyes,daniel.reyes@example.com,12-28-2024,27/11/2024,48.76,Home,United Kingdom
463,Kimberly Walker,kimberly.walker@example.com,2023-13-40,04-03-2025,264.05,Fashion,UK
086,Pamela Bell,pamela.bell@example.com,12-23-2024,06-17-2025,156.42,home,UK
072,Megan Reed,megan.reed@example.com,03/11/2024,10-01-2024,273.07,Electronics,uk
149,Patrick Harding,patrick.harding@example.com,01-18-2025,2024/11/16,173.93,Home,
083,Brandi Ingram,brandi.ingram@example.com,13/10/2024,,278.4,Hom,
122,Brianna Snyder,brianna.snyder@example.com,12/03/2025,2024/08/03,471.39,Home,United States
433,Carlos Sanchez,carlossanchez@@example.com,2024/07/09,10-05-2024,362.55,Electronics,FRA
339,Elizabeth Patterson,elizabeth.patterson@example.com,19/03/2025,06-22-2025,283.75,Home,FRA
312,Jonathon Lucero,jonathon.lucero@example.com,07-20-2024,03/09/2024,119.87,Fashion,uk
128,ROBERT LANE,robert.lane@example.com,2024-11-11,2024/12/05,338.77,Electronics,USA
236,Adam Scott,adam.scott@example.com,08-11-2024,2024/07/17,218.92,Home,uk
260, Kristopher Thomas ,kristopher.thomas@example.com,14/04/2025,2024/12/06,97.43,Electronics,United States
181,jared lara,jared.lara@example.com,2024/09/05,12-07-2024,100.42,Fashion,UK
329,Dylan Medina,dylan.medina@example.com,2023-13-40,2024-08-12,146.16,Home,USA
195,erika mcneil,erika.mcneil@example.com,04-05-2025,2023-13-40,70.46,Hom,France
246,Cesar Watson,cesarwatson@@example.com,11/12/2024,,36.89,fashion,United States
339,Ryan Banks,ryan.banks@example.com,15/11/2024,2025/01/22,111.93,Electronics,FRA
336, Guy Deleon ,guy.deleon@example.com,2023-13-40,2025/03/09,377.65,Fashion,
153,Kristine Bartlett,kristine.bartlett@example.com,07-29-2024,2024-12-11,48.63,Home,uk
179,SARAH LOPEZ,sarah.lopez@example.com,2024-07-11,,161.26,Fashion,FRA
018,Jerry Singleton,jerry.singleton@example.com,2024/11/14,,216.16,Home,United States
441,JESSICA HARRIS,jessica.harris@example.com,2025/05/23,25/06/2025,117.28,fashion,
049,Angelica Mitchell,angelica.mitchell@example.com,2025-03-01,2025-05-31,268.53,Electronics,UK
105,Christopher Hill,christopher.hill@example.com,26/03/2025,2025/02/08,6434.26,Home,usa
097,Patricia Williams,patricia.williams@example.com,2025/02/04,2025/05/23,64.63,Home,United Kingdom
356,Andrea Hart,andrea.hart@example.com,2025/02/07,12/08/2024,152.62,Fashion,france
290, paul moore ,paul.moore@example.com,2024/11/30,05/02/2025,183.45,Fashion,France
324,Aaron Solis,aaronsolis@@example.com,2025-03-15,2025/05/16,67.91,fashion,usa
474,Kristina Nielsen,,19/03/2025,2025/01/08,392.46,Electronics,United States
459,Michael Lopez,michaellopez@@example.com,2024/07/09,2024/08/25,142.37,home,uk
126,Marcus Smith,marcus.smith@example.com,23/09/2024,2025/03/07,462.47,Electronics,United Kingdom
118,Edward Herman,edward.herman@example.com,04/06/2025,2025-04-29,137.52,Home,USA
341,Deanna Ochoa,deanna.ochoa@example.com,18/11/2024,08-15-2024,452.18,Fashion,uk
496,Kelly Williams,kelly.williams@example.com,04/10/2024,08/08/2024,335.08,Home,france
095,Thomas Martinez,thomas.martinez@example.com,06/12/2024,2024/09/11,44.77,Home,United States
146,Billy Dixon,,22/02/2025,2024-08-22,464.18,Home,United Kingdom
155,Mark Golden,mark.golden@example.com,09/12/2024,,483.77,Fashion,usa
083,Joseph Rivera,joseph.rivera@example.com,2024/11/21,29/09/2024,77.04,Home,uk
209,Peter Hall,peter.hall@example.com,2025/01/07,2025-06-25,352.94,Electronics,usa
252,William Smith,william.smith@example.com,30/04/2025,2024-08-28,87.39,electronics,FRA
025,Brenda White,brenda.white@example.com,2023-13-40,2025-01-06,108.75,Fashion,FRA
003,Dwayne Martin,dwayne.martin@example.com,2024-11-04,08/01/2025,183.19,Fashion,
407,Scott Burton,scott.burton@example.com,2023-13-40,,339.42,Fashion,usa
470,Barbara Flores,barbara.flores@example.com,2024/09/10,05-13-2025,264.5,Fashion,FRA
102,Lisa Merritt DDS,lisa.merritt.dds@example.com,2024/12/24,2023-13-40,267.56,Electronics,france
188,Teresa Escobar,teresa.escobar@example.com,04-16-2025,01-05-2025,483.29,Electronics,uk
105,robert atkins,robert.atkins@example.com,2024-11-16,2025-04-04,397.73,Electronics,France
184,William Keller,william.keller@example.com,08-23-2024,2025/02/12,432.72,Electronics,UK
229,Jordan Pena,jordan.pena@example.com,13/06/2025,2025/03/18,57.65,Electronics,USA
385,William Hayes,william.hayes@example.com,2023-13-40,2024/08/09,124.65,Fashion,usa
078,Daniel Schroeder,daniel.schroeder@example.com,02/06/2025,07/08/2024,97.26,Electronics,United States
195,David Miranda,david.miranda@example.com,04-25-2025,10-17-2024,-85.02,fashion,France
208,Sandra Golden,sandra.golden@example.com,11/06/2025,2025-03-13,331.29,Fashio,France
293,John Lucas,john.lucas@example.com,2024/09/19,04/04/2025,283.91,Home,FRA
307,Deborah Burton,deborah.burton@example.com,03-11-2025,,252.54,electronics,uk
147,Arthur Blair,arthur.blair@example.com,2025/04/16,26/04/2025,349.14,Home,france
035,Joshua Murphy,joshua.murphy@example.com,26/05/2025,10-13-2024,92.45,Home,FRA
287,michelle harris,michelle.harris@example.com,2025-02-14,05-25-2025,309.51,Fashion,United Kingdom
205,Jonathon Walsh,jonathon.walsh@example.com,2024-08-05,2025/01/24,129.58,Home,France
402,Michelle Sullivan,michelle.sullivan@example.com,24/11/2024,2025/06/27,176.56,Fashion,
366,Christina Clark,christina.clark@example.com,06-16-2025,2024/08/31,152.23,Fashion,USA
499,Michael Watson,michael.watson@example.com,03-12-2025,07/07/2024,99.8,Home,france
098,Tracy Hubbard,tracy.hubbard@example.com,2025/01/14,04-14-2025,196.1,Fashion,United Kingdom
365,Christine Costa,christine.costa@example.com,2024/11/13,2025/04/17,72.0,fashion,United States
107,JULIE ROGERS,julie.rogers@example.com,2024-07-24,25/08/2024,55.41,Home,uk
357,Andrew Smith,andrew.smith@example.com,2025/04/24,2025-03-17,66.94,home,United Kingdom
383,SHERRY THOMAS,sherry.thomas@example.com,06-16-2025,21/11/2024,176.53,Electronics,France
363,Hannah Wheeler,hannah.wheeler@example.com,2024-11-07,10-31-2024,434.0,Fashion,uk
252,Carlos Rose,carlos.rose@example.com,01-17-2025,11-28-2024,340.62,Fashion,uk
255,BRANDY JACKSON,brandy.jackson@example.com,07-25-2024,05/11/2024,93.36,Electronics,USA
054,Kelsey Perez,kelsey.perez@example.com,05/04/2025,2025/04/24,1383.95,Fashion,United States
287, Lisa Roberts ,lisa.roberts@example.com,04/04/2025,2025/03/08,54.62,Fashion,france
210,Tina Miller,tina.miller@example.com,24/11/2024,2023-13-40,121.62,Fashion,FRA
258,Oscar Gomez,oscar.gomez@example.com,09-08-2024,05/03/2025,95.98,Home,United Kingdom
342,Riley Hinton,riley.hinton@example.com,2025-02-04,30/07/2024,45.72,Electronics,UK
353,Antonio Snyder,antonio.snyder@example.com,2025-04-22,,183.03,Home,United Kingdom
297,Ryan Cervantes,ryan.cervantes@example.com,06-28-2025,,193.97,Home,USA
070,Shelby Robles,shelby.robles@example.com,05-31-2025,09-12-2024,164.27,Fashion,uk
112,Brenda Mendez,brenda.mendez@example.com,2024/11/19,,335.96,Fashion,FRA
241,Jeffrey Thomas,jeffrey.thomas@example.com,2025-06-19,2024/12/29,448.02,Fashion,UK
243,Kimberly Gibson,kimberly.gibson@example.com,2025/06/17,2024-08-20,106.97,Electronics,United States
170,Maria Nguyen,maria.nguyen@example.com,2024/12/02,2025/01/02,375.52,home,
339,Danny Howe,danny.howe@example.com,07/02/2025,11-10-2024,157.58,Electronics,uk
056,Bryan Atkinson,,2025/03/20,03-04-2025,122.69,Fashion,USA
436,Victoria Wyatt,victoria.wyatt@example.com,2024-12-21,03/12/2024,265.13,Electronics,usa
187, MEREDITH FRANCIS ,meredith.francis@example.com,2024-10-17,2025/03/17,261.19,Electronics,UK
322,Ricky Bennett,ricky.bennett@example.com,2024-07-09,06-18-2025,113.73,Electronics,France
295,Phillip Rice,phillip.rice@example.com,07/11/2024,06/01/2025,385.76,Fashion,
044, Kerry Evans ,kerry.evans@example.com,26/03/2025,09/04/2025,290.52,Fashion,france
321,Tamara Brown,tamara.brown@example.com,2025/02/12,2025-06-29,389.77,Fashio,USA
159,Roger Lawson,roger.lawson@example.com,2025/01/30,02/06/2025,274.98,Electronics,france
423,Andrew Hawkins DDS,andrew.hawkins.dds@example.com,2024/12/29,2024/12/04,283.34,Fashion,United Kingdom
338,karen leon,,2025/01/27,2025/06/07,418.83,Electronics,UK
187,Sara Andrews,sara.andrews@example.com,2025-06-08,10-21-2024,462.35,Fashion,UK
281,Julie Kerr,julie.kerr@example.com,11-11-2024,12/01/2025,192.42,Home,France
346,Shawn Clark,shawn.clark@example.com,2024/09/09,2024-08-06,173.95,Electronics,UK
089,Jeffrey Cox PhD,jeffrey.cox.phd@example.com,02-23-2025,01-31-2025,491.23,Home,United Kingdom
415,Jaclyn Garcia,,2024/09/24,16/01/2025,8363.68,Electronics,
406,benjamin clay,benjamin.clay@example.com,2024/10/22,2024/12/24,28.98,Fashio,FRA
224,Robert Douglas,robert.douglas@example.com,25/12/2024,2024/08/05,346.18,Home,
496,Kimberly Oliver,kimberlyoliver@@example.com,2024/11/18,26/09/2024,475.78,Electronics,UK
016,Heather Tran,heather.tran@example.com,2025/01/04,2024-07-11,141.59,Home,france
383,Kyle Miller,kyle.miller@example.com,2025/07/02,01-31-2025,468.23,Hom,France
451,Suzanne Stanton,suzanne.stanton@example.com,2025/04/17,,319.25,Electronics,usa
268,Belinda Pittman,belinda.pittman@example.com,2025/07/03,2025-06-17,427.23,Home,uk
401,Linda Peterson,linda.peterson@example.com,05-26-2025,15/04/2025,462.11,Home,UK
003,Jennifer Prince,jennifer.prince@example.com,2024/08/30,09-07-2024,203.92,Home,UK
477,matthew hansen,matthew.hansen@example.com,07-03-2025,23/11/2024,62.78,Home,FRA
013,John Scott,john.scott@example.com,2025-03-09,2024-09-24,488.6,Home,FRA
383,Gregory Harris,gregory.harris@example.com,2025-07-02,2024-12-24,164.7,Electronics,UK
156,Adrian Mcclain,adrian.mcclain@example.com,2023-13-40,06-01-2025,114.99,electronics,FRA
186,Denise Castaneda,denise.castaneda@example.com,2024-11-06,02-05-2025,481.37,Fashion,United Kingdom
259,joshua mcdaniel,joshua.mcdaniel@example.com,2024/11/22,17/07/2024,223.62,Electronics,France
056,Parker Lopez,parker.lopez@example.com,2024/12/25,18/03/2025,115.25,hom,uk
453,Leslie Young,leslie.young@example.com,2024/11/26,27/12/2024,169.23,Fashion,France
215,Cathy Day,cathy.day@example.com,09-29-2024,2024/07/08,65.68,Electronics,FRA
157,JONATHAN WALLER,jonathan.waller@example.com,09-17-2024,2025/05/24,159.52,Electronics,United States
455,erika morrison,erika.morrison@example.com,2025-03-15,01-04-2025,399.61,Fashion,UK
191,David Stevenson,david.stevenson@example.com,2024-07-06,07/05/2025,133.73,Fashion,France
423,Rebecca Turner,rebecca.turner@example.com,2024-09-11,2025/06/14,298.0,Fashion,France
416,anthony terrell,anthony.terrell@example.com,08-03-2024,14/05/2025,271.02,Home,uk
360,Justin Kelly,justin.kelly@example.com,24/12/2024,2024-08-25,422.1,Home,UK
190,Tammy Jackson,tammy.jackson@example.com,04-08-2025,2024-08-07,412.08,Fashion,France
103,theresa alexander,,2024-12-12,2025/05/13,126.76,Home,uk
337,Tina Barron,tina.barron@example.com,2024-12-29,06-21-2025,255.73,Home,
385,Caleb Sawyer,caleb.sawyer@example.com,27/10/2024,15/06/2025,1438.74,Electronics,United States
098,Michael Clements,michael.clements@example.com,15/07/2024,08-21-2024,257.93,Fashion,france
282,Mr. Richard Wilkins MD,mr..richard.wilkins.md@example.com,01-07-2025,,361.32,Electronics,usa
166,Charles Lewis,charles.lewis@example.com,08/07/2024,23/06/2025,235.75,electronics,usa
171,susan jones,susan.jones@example.com,04-26-2025,21/08/2024,126.35,Electronic,USA
013,Steven Heath,steven.heath@example.com,2025-05-22,03/06/2025,77.66,Fashion,UK
447,Cheryl Black,cheryl.black@example.com,2025/01/02,11-16-2024,226.52,Home,
180,melanie davis,melanie.davis@example.com,2025-02-04,01/10/2024,1154.47,Fashion,United States
011,Judith Dyer,judith.dyer@example.com,2025-01-12,03/08/2024,487.23,Fashion,FRA
088,james baker,james.baker@example.com,2025-05-25,07-12-2024,44.43,Electronics,United States
026,Sylvia Davis,sylvia.davis@example.com,18/02/2025,2024-07-29,332.31,Electronics,uk
395,Philip Jones,philip.jones@example.com,09-30-2024,2025-02-28,455.53,Electronics,UK
188,Rebecca Smith,rebecca.smith@example.com,06/12/2024,,359.2,Fashion,france
455,Dr. Joseph Bryant,dr..joseph.bryant@example.com,2025/03/18,2024/08/06,297.69,Fashion,usa
449,Jeffrey Clark,jeffrey.clark@example.com,2023-13-40,22/02/2025,151.43,Electronics,FRA
498,ANNETTE RODRIGUEZ,annette.rodriguez@example.com,2024-10-17,2025-06-03,-34.56,Fashion,United States
186,Jennifer Nolan,jennifer.nolan@example.com,2025-04-14,02-16-2025,140.96,Fashion,United Kingdom
482,Ashlee Martinez,ashlee.martinez@example.com,03-31-2025,04/05/2025,203.55,Electronics,uk
492,Melissa Sanchez,melissa.sanchez@example.com,2023-13-40,2024/12/22,312.93,Fashion,France
233,KATHLEEN DUFFY,kathleen.duffy@example.com,2024-08-07,2025-01-16,226.82,Fashion,USA
111,Christine Herrera,christine.herrera@example.com,2024/11/12,2025/02/01,49.48,Home,FRA
471,melissa perez,melissa.perez@example.com,24/07/2024,2023-13-40,38.61,Fashion,france
331,Kristen Parker,kristen.parker@example.com,05-28-2025,30/01/2025,303.86,Electronics,United States
235,Kyle Lester,kyle.lester@example.com,09-23-2024,2024-08-01,95.65,Electronics,FRA
425,Gabrielle Davis,gabrielle.davis@example.com,09-27-2024,01/10/2024,142.98,Electronics,france
075,Roberto Stark,roberto.stark@example.com,09-30-2024,2025/03/30,166.06,Electronic,FRA
004,Jonathan Wright,jonathan.wright@example.com,2025-04-10,2024/11/09,497.33,Electronics,
239,Jeffery Allen,jeffery.allen@example.com,13/02/2025,2024/07/28,458.59,Fashion,UK
090,Michael Romero,michaelromero@@example.com,2025/02/01,2024/12/08,449.27,Home,FRA
405,Ashley Long,ashley.long@example.com,24/08/2024,2025/05/05,19.49,home,United Kingdom
087,April Young,april.young@example.com,09-04-2024,2023-13-40,385.59,Fashion,UK
197,JOHNATHAN JORDAN,johnathan.jordan@example.com,07/10/2024,2025/05/27,295.13,Fashion,FRA
319,Aaron Robinson,aaron.robinson@example.com,2024/11/18,2025/06/23,151.41,Fashion,
261,austin turner,austin.turner@example.com,08-12-2024,2025/05/12,48.4,Electronics,France
243,Henry Smith,henry.smith@example.com,02-22-2025,,374.4,Fashion,France
250,Brendan Marks,brendan.marks@example.com,2024/08/20,2025-01-23,197.72,Home,usa
095,Angela Mckee,angela.mckee@example.com,11-23-2024,,424.82,Home,usa
439,jennifer nelson,jennifer.nelson@example.com,11-27-2024,2024/07/05,298.78,Electronics,UK
103,LESLIE WALLACE,leslie.wallace@example.com,2024/11/17,2025-01-24,420.23,Electronics,UK
086,david clark,david.clark@example.com,2025-06-26,04-08-2025,98.59,Electronics,France
288,Mark Woods,mark.woods@example.com,05/11/2024,2025/04/09,171.32,Home,uk
397,Blake Hoffman,blake.hoffman@example.com,2025/06/23,03-31-2025,284.98,Fashion,France
143,CHAD WILLIAMS,chad.williams@example.com,28/07/2024,2023-13-40,216.5,Electronics,uk
362,Jeff Carter,jeff.carter@example.com,10-27-2024,2025-01-30,5497.01,Home,usa
225,Alex Mathews,alex.mathews@example.com,11-16-2024,,384.84,Home,USA
327,STEVE SULLIVAN DDS,steve.sullivan.dds@example.com,2024/12/28,2025-04-14,165.09,Home,United Kingdom
158, Amber Flores ,,2025/07/02,2024-09-22,104.17,Fashion,
434,Cheryl Wright,cheryl.wright@example.com,07-07-2024,18/04/2025,45.47,Electronic,FRA
122,Adam Campbell,adam.campbell@example.com,2024/10/18,11-18-2024,499.76,home,usa
401,JEFFREY MOORE,jeffrey.moore@example.com,08/09/2024,,33.97,Electronics,usa
044,Ronald Spencer,ronald.spencer@example.com,2025/06/21,2023-13-40,-76.01,Fashion,United States
235,Jennifer Norman,jennifer.norman@example.com,2024-11-02,,267.26,Home,UK
069,Kenneth Campbell,kenneth.campbell@example.com,11-17-2024,09-04-2024,203.89,Fashion,france
393,AMANDA WILKINS,amanda.wilkins@example.com,2023-13-40,2024-10-22,327.77,Home,UK
472, Sherri Benitez ,sherri.benitez@example.com,05-06-2025,10-13-2024,295.45,Electronic,france
191,Jennifer Robinson,jennifer.robinson@example.com,24/06/2025,10-13-2024,353.75,Home,France
437,Loretta Brooks,loretta.brooks@example.com,2024/11/02,2025-06-29,-85.66,Electronics,france
402,Mary Bennett,mary.bennett@example.com,2024-09-23,2025/06/05,398.48,Electronics,UK
413,Joel Baldwin,joel.baldwin@example.com,2023-13-40,13/03/2025,474.04,Home,FRA
410, Kristin Martinez ,kristin.martinez@example.com,09-04-2024,2025/02/09,388.49,Home,uk
300,michael jones,michael.jones@example.com,2025-01-20,07/08/2024,405.18,Fashion,United States
126,Terry Reilly,terry.reilly@example.com,2025/02/21,,490.16,Home,USA
453,JULIE MAY,juliemay@@example.com,10-22-2024,2025-05-06,418.68,Fashion,United States
376,Angela Cervantes,angela.cervantes@example.com,08-15-2024,02/10/2024,132.42,Electronics,France
464,Karen Brooks,karen.brooks@example.com,2025-03-08,08/09/2024,422.97,Fashion,france
166,Olivia Soto,olivia.soto@example.com,03-30-2025,,412.11,Home,FRA
338,Pedro Hartman,,2024-09-09,2025-03-01,344.38,Electronics,France
096,MR. COREY WILSON,mr..corey.wilson@example.com,2024/11/29,2025/05/10,190.59,Electronics,United Kingdom
437,Katie Silva,katie.silva@example.com,30/10/2024,02-22-2025,104.02,Fashion,usa
294,Pamela Bowen,pamela.bowen@example.com,01-30-2025,2024-08-27,17.89,Electronics,United Kingdom
105,Joseph Hill,joseph.hill@example.com,05/03/2025,2023-13-40,238.07,Home,USA
049,Christina Miller,christinamiller@@example.com,07-08-2024,07-13-2024,324.68,Electronics,UK
237,Mark Burke,mark.burke@example.com,2025-05-10,2024/10/04,377.91,Fashion,United Kingdom
187, Kirk Herrera ,,2023-13-40,25/07/2024,36.75,Fashion,USA
384,Seth Bradley,seth.bradley@example.com,2025-04-24,,250.9,Fashion,United States
097,Debra Hayes,debra.hayes@example.com,2025/06/07,2025/06/09,-98.65,Home,France
427,Deanna Curry,deanna.curry@example.com,27/04/2025,2024-07-05,279.8,Electronic,United States
225,Stephanie Perez,stephanieperez@@example.com,05/02/2025,10-30-2024,176.29,electronics,United Kingdom
258, CHLOE ESTRADA ,chloeestrada@@example.com,2025/02/20,30/07/2024,102.32,Home,FRA
304,Daniel Howard,daniel.howard@example.com,2025-02-10,,444.23,Fashion,FRA
011,Margaret Casey,margaret.casey@example.com,2024-11-24,2024/09/04,428.63,Fashion,france
380,Paula Williams,paula.williams@example.com,21/12/2024,2025/02/02,-85.48,Electronics,france
430,CHRISTIAN COLE,christian.cole@example.com,21/09/2024,29/12/2024,296.31,Electronics,france
481,Sara Doyle,sara.doyle@example.com,05/04/2025,,133.07,home,
301,BROOKE LITTLE,brooke.little@example.com,2024-11-29,2025-05-27,43.01,Electronics,UK
264,Hannah Mitchell,hannah.mitchell@example.com,2023-13-40,16/04/2025,268.11,Electronics,France
242,Makayla Meadows,makayla.meadows@example.com,10/12/2024,12/05/2025,480.55,Electronics,USA
065,Vanessa Gordon,vanessa.gordon@example.com,10/12/2024,2024-09-01,441.07,Electronics,UK
389,Kimberly Butler,kimberly.butler@example.com,02-24-2025,2025-06-13,446.4,Fashion,UK
432,Leslie Acevedo,leslie.acevedo@example.com,2024-11-04,19/02/2025,479.61,Hom,UK
149,Eric Brady,eric.brady@example.com,06-30-2025,08/08/2024,20.53,Electronics,
442,ROBERT LAM,,01-10-2025,2025-04-25,460.52,Electronic,United Kingdom
309, David Collier ,david.collier@example.com,2025/04/17,,289.07,Fashion,usa
186,April Calhoun,april.calhoun@example.com,03/02/2025,2024-12-27,414.4,Home,UK
131,Mrs. Rebecca Hill,mrs..rebecca.hill@example.com,2024-11-30,2024/08/15,48.53,Electronics,FRA
034,Lisa Mccarthy,lisa.mccarthy@example.com,05/04/2025,2024/08/22,370.86,home,usa
364,Chris Cox,chris.cox@example.com,04-29-2025,02/05/2025,233.27,Fashion,FRA
490,Keith Morris,keith.morris@example.com,2025/05/25,10/11/2024,43.99,Home,France
227,Heidi Wood,heidi.wood@example.com,13/12/2024,2024/12/22,51.79,Home,france
151, julie lawson ,julie.lawson@example.com,09/08/2024,08-02-2024,315.55,Fashion,uk
101,Kathy Jackson,kathy.jackson@example.com,2025/06/19,07-28-2024,180.26,Home,france
493,Amber Garner,ambergarner@@example.com,2025-06-23,2025/04/11,474.43,Fashion,
348,Courtney Lamb,courtney.lamb@example.com,2025/03/22,,484.31,Fashion,USA
377,Thomas Hurst,thomas.hurst@example.com,2025/02/22,08/06/2025,242.99,Home,france
334,Jason Benson,jason.benson@example.com,12-05-2024,2024-07-05,256.67,Fashion,United States
211,Holly Davis,holly.davis@example.com,2024/10/09,2024/12/24,168.35,Home,United States
023,James Townsend,james.townsend@example.com,2025/01/22,2023-13-40,345.95,Home,United Kingdom
167,Todd Donovan,todd.donovan@example.com,2025/05/23,2024/12/01,219.95,Electronics,FRA
386,Brent Jones,brent.jones@example.com,10/10/2024,2024/07/19,163.04,Home,france
,Robert Hopkins,robert.hopkins@example.com,2025-05-17,2025/01/17,83.84,Electronics,FRA
255,Jason Hall,jason.hall@example.com,2024-10-03,2023-13-40,197.01,Home,France
189,Chris Green,chris.green@example.com,12-12-2024,2025/06/05,65.65,Fashion,UK
165,Brandon Cook,brandon.cook@example.com,11-26-2024,2025/05/27,4653.76,Electronics,United States
234, Whitney Mason DDS ,whitney.mason.dds@example.com,2025/06/27,2025-05-04,47.81,Electronics,uk
365,DEANNA WILLIAMSON,deanna.williamson@example.com,2025-02-06,,438.26,Home,uk
410,Lori Newman,,2025/01/03,01-05-2025,74.11,Home,FRA
366, Stefanie King ,stefanie.king@example.com,26/10/2024,06-01-2025,180.03,Electronics,
102,Linda West,linda.west@example.com,2025/02/11,2023-13-40,206.59,Electronics,USA
208,Felicia Allen,felicia.allen@example.com,17/11/2024,2024-10-26,202.43,Electronics,United Kingdom
499,Sandra Romero,sandra.romero@example.com,08-05-2024,2024/07/22,358.03,Home,USA
185, Mary Silva ,mary.silva@example.com,05-17-2025,22/11/2024,258.19,Home,uk
354,Michael Ayers,michael.ayers@example.com,07/11/2024,2025/05/09,475.51,Home,United States
192,James Howard,james.howard@example.com,11-01-2024,2024/09/30,450.64,Home,uk
463,EMILY GIBBS,emily.gibbs@example.com,11-02-2024,2024/07/14,17.02,Fashion,usa
148,Kevin Medina,kevin.medina@example.com,19/03/2025,2025-05-25,336.6,Electronics,UK
155,Cody Rice,cody.rice@example.com,2024-08-07,10-05-2024,117.85,Fashion,uk
072, Andres Maldonado ,andres.maldonado@example.com,2025-05-13,08-31-2024,201.25,Fashion,United States
291,Christie Fernandez,christie.fernandez@example.com,05/11/2024,2024/12/27,242.74,Home,France
,Jason Rivera,jason.rivera@example.com,2025-02-26,2025-02-11,415.23,Home,france
231, albert thompson ,albert.thompson@example.com,05/11/2024,2025-03-22,451.14,Home,usa
432,Mike Sheppard,mike.sheppard@example.com,21/12/2024,08-06-2024,237.12,Fashion,United States
416,Katherine Phillips,katherinephillips@@example.com,12-22-2024,08-14-2024,195.6,Fashion,UK
372,Alexander Johnson,alexander.johnson@example.com,04-16-2025,05-15-2025,282.99,Electronics,UK
165,Jessica Miller MD,jessica.miller.md@example.com,2023-13-40,2025-01-19,323.58,Fashio,france
163,ROBERT HUMPHREY,robert.humphrey@example.com,2025/04/17,2025/04/09,445.6,Fashion,United States
318,CATHERINE RANDALL,catherinerandall@@example.com,2024-08-18,04/12/2024,255.42,electronics,usa
237,Timothy Davis,timothy.davis@example.com,03/12/2024,01/08/2024,91.05,Fashion,
149,Natalie Krueger,natalie.krueger@example.com,08-16-2024,17/07/2024,18.49,Fashion,france
412,ANGELA WILLIAMS,angela.williams@example.com,07-11-2024,28/10/2024,443.33,Home,France
500,Tiffany Morgan,tiffany.morgan@example.com,2025-01-10,13/07/2024,310.03,Electronics,UK
449,Brandon Ibarra,,2025-06-04,2024-08-30,154.13,Electronics,USA
324, ROBERT SHEPPARD ,robert.sheppard@example.com,2024-08-21,,263.47,Electronics,United States
